_id,title,year,vote_count,vote_average
664b369af5b7b67b6665c2a8,The Maze Runner,2014,16513,7.182
664b369af5b7b67b6665c2a9,War Machine,2017,1095,5.594
664b369af5b7b67b6665c2aa,My Girl,1991,1995,7.381
664b369af5b7b67b6665c2ab,Wrath of Man,2021,5021,7.643
664b369af5b7b67b6665c2ac,Out of the Past,1947,552,7.587
664b369af5b7b67b6665c2ad,Raw,2016,3080,7.049
664b369af5b7b67b6665c2ae,The Craft,1996,1781,6.757
664b369af5b7b67b6665c2af,Akira,1988,4018,7.947
664b369af5b7b67b6665c2b0,The Dark Tower,2017,4905,5.714
664b369af5b7b67b6665c2b1,Clueless,1995,4216,7.276
664b369af5b7b67b6665c2b2,The Ice Road,2021,1607,6.843
664b369af5b7b67b6665c2b3,The Little Mermaid,2023,2738,6.38
664b369af5b7b67b6665c2b4,Miller's Girl,2024,355,6.887
664b369af5b7b67b6665c2b5,Orion and the Dark,2024,409,6.627
664b369af5b7b67b6665c2b6,Mute,2018,1026,5.6
664b369af5b7b67b6665c2b7,Old School,2003,1735,6.599
664b369af5b7b67b6665c2b8,The Shack,2017,2058,7.492
664b369af5b7b67b6665c2b9,Frivolous Lola,1998,206,5
664b369af5b7b67b6665c2ba,The Vault,2021,887,6.825
664b369af5b7b67b6665c2bb,Evil Dead Rise,2023,2805,6.956
664b369af5b7b67b6665c2bc,Extraction,2020,5845,7.339
664b369af5b7b67b6665c2bd,Harry Potter and the Deathly Hallows: Part 2,2011,19976,8.1
664b369af5b7b67b6665c2be,The Judge,2014,3921,7.312
664b369af5b7b67b6665c2bf,The Holdovers,2023,1213,7.725
664b369af5b7b67b6665c2c0,The Amazing Spider-Man,2012,16881,6.7
664b369af5b7b67b6665c2c1,"The Pig, the Snake and the Pigeon",2023,152,7.3
664b369af5b7b67b6665c2c2,Song of the South,1946,263,6.375
664b369af5b7b67b6665c2c3,Killers of the Flower Moon,2023,2883,7.483
664b369af5b7b67b6665c2c4,Malice,1993,427,6.2
664b369af5b7b67b6665c2c5,Man of Steel,2013,14760,6.623
664b369af5b7b67b6665c2c6,Tangled,2010,11061,7.606
664b369af5b7b67b6665c2c7,Toy Story 2,1999,13423,7.594
664b369af5b7b67b6665c2c8,Me Before You,2016,11974,7.926
664b369af5b7b67b6665c2c9,Titanic,1997,24644,7.9
664b369af5b7b67b6665c2ca,Harry Potter and the Deathly Hallows: Part 1,2010,18522,7.8
664b369af5b7b67b6665c2cb,Blade Runner 2049,2017,13121,7.56
664b369af5b7b67b6665c2cc,Hotel Artemis,2018,1478,6.039
664b369af5b7b67b6665c2cd,Bob Marley: One Love,2024,551,6.927
664b369af5b7b67b6665c2ce,Sonic the Hedgehog 2,2022,4698,7.522
664b369af5b7b67b6665c2cf,You Only Live Twice,1967,2082,6.57
664b369af5b7b67b6665c2d0,The Babysitter,2017,3462,6.133
664b369af5b7b67b6665c2d1,The King,2019,3099,7.2
664b369af5b7b67b6665c2d2,Aladdin,1992,10926,7.652
664b369af5b7b67b6665c2d3,The Lion King,1994,17707,8.256
664b369af5b7b67b6665c2d4,The Nun II,2023,1805,6.804
664b369af5b7b67b6665c2d5,Escape from the Planet of the Apes,1971,1002,6.346
664b369af5b7b67b6665c2d6,Battle for the Planet of the Apes,1973,870,5.72
664b369af5b7b67b6665c2d7,2012,2009,11651,5.84
664b369af5b7b67b6665c2d8,After,2019,8051,7.133
664b369af5b7b67b6665c2d9,Movie 43,2013,2221,4.58
664b369af5b7b67b6665c2da,King Kong,2005,7637,6.886
664b369af5b7b67b6665c2db,Harry Potter and the Order of the Phoenix,2007,18915,7.681
664b369af5b7b67b6665c2dc,Harry Potter and the Half-Blood Prince,2009,18861,7.693
664b369af5b7b67b6665c2dd,War on Everyone,2016,397,5.79
664b369af5b7b67b6665c2de,The Sixth Sense,1999,11280,7.954
664b369af5b7b67b6665c2df,Ratatouille,2007,16478,7.82
664b369af5b7b67b6665c2e0,Kung Fu Panda,2008,11204,7.3
664b369af5b7b67b6665c2e1,The Conjuring,2013,11136,7.54
664b369af5b7b67b6665c2e2,M*A*S*H,1970,980,6.98
664b369af5b7b67b6665c2e3,Beneath the Planet of the Apes,1970,1242,6.179
664b369af5b7b67b6665c2e4,Doctor Sleep,2019,4214,7.15
664b369af5b7b67b6665c2e5,Scream 4,2011,3540,6.465
664b369af5b7b67b6665c2e6,Teen Witch,1989,164,6.079
664b369af5b7b67b6665c2e7,The First Purge,2018,3867,6.006
664b369af5b7b67b6665c2e8,Animal House,1978,1462,6.994
664b369af5b7b67b6665c2e9,Big Hero 6,2014,15206,7.735
664b369af5b7b67b6665c2ea,Flash Gordon,1980,921,6.203
664b369af5b7b67b6665c2eb,Inglourious Basterds,2009,21647,8.2
664b369af5b7b67b6665c2ec,Charlie and the Chocolate Factory,2005,14725,7.1
664b369af5b7b67b6665c2ed,Purple Rain,1984,348,6.691
664b369af5b7b67b6665c2ee,Avatar,2009,30850,7.581
664b369af5b7b67b6665c2ef,The Whale,2022,3584,7.866
664b369af5b7b67b6665c2f0,Spider-Man: Far From Home,2019,15151,7.43
664b369af5b7b67b6665c2f1,The Lord of the Rings: The Return of the King,2003,23409,8.48
664b369af5b7b67b6665c2f2,The Accountant,2016,5902,7.1
664b369af5b7b67b6665c2f3,Demolition Man,1993,3503,6.711
664b369af5b7b67b6665c2f4,Mission: Impossible,1996,8559,7
664b369af5b7b67b6665c2f5,Dunkirk,2017,16034,7.454
664b369af5b7b67b6665c2f6,Through My Window 3: Looking at You,2024,408,6.971
664b369af5b7b67b6665c2f7,365 Days: This Day,2022,1370,5.859
664b369af5b7b67b6665c2f8,City of God,2002,7071,8.429
664b369af5b7b67b6665c2f9,Unfrosted,2024,146,5.223
664b369af5b7b67b6665c2fa,The Howling,1981,719,6.572
664b369af5b7b67b6665c2fb,Alien Resurrection,1997,4625,6.148
664b369af5b7b67b6665c2fc,Magnolia,1999,3419,7.732
664b369af5b7b67b6665c2fd,Happy 50,2022,119,5.4
664b369af5b7b67b6665c2fe,Spider-Man: Into the Spider-Verse,2018,15008,8.403
664b369af5b7b67b6665c2ff,Silkwood,1983,303,6.9
664b369af5b7b67b6665c300,Ford v Ferrari,2019,7568,8.005
664b369af5b7b67b6665c301,Ford v Ferrari,2019,7568,8.005
664b369af5b7b67b6665c302,Kingsman: The Secret Service,2014,16211,7.6
664b369af5b7b67b6665c303,Back to the Future,1985,19299,8.3
664b369af5b7b67b6665c304,Dr. No,1962,3447,7.001
664b369af5b7b67b6665c305,Virus,1999,567,5.391
664b369af5b7b67b6665c306,The Hobbit: The Battle of the Five Armies,2014,13830,7.3
664b369af5b7b67b6665c307,Life,2017,7108,6.437
664b369af5b7b67b6665c308,Steve Jobs,2015,4009,6.772
664b369af5b7b67b6665c309,After the Sunset,2004,724,6.156
664b369af5b7b67b6665c30a,Avengers: Age of Ultron,2015,22440,7.272
664b369af5b7b67b6665c30b,Mindhorn,2016,281,6.1
664b369af5b7b67b6665c30c,Night Hunter,2019,803,6.512
664b369af5b7b67b6665c30d,Beetlejuice,1988,6470,7.382
664b369af5b7b67b6665c30e,Trading Places,1983,3135,7.218
664b369af5b7b67b6665c30f,Fifty Shades of Grey,2015,11458,5.881
664b369af5b7b67b6665c310,Attack,2022,186,6.675
664b369af5b7b67b6665c311,First Blood,1982,5993,7.49
664b369af5b7b67b6665c312,Hell or High Water,2016,4304,7.299
664b369af5b7b67b6665c313,Hell or High Water,2016,4304,7.299
664b369af5b7b67b6665c314,John Wick,2014,18665,7.4
664b369af5b7b67b6665c315,Lawrence of Arabia,1962,2857,8.001
664b369af5b7b67b6665c316,City Hunter,2024,115,6.513
664b369af5b7b67b6665c317,Spider-Man 3,2007,13648,6.4
664b369af5b7b67b6665c318,The Discovery,2017,1268,6.295
664b369af5b7b67b6665c319,Twilight,2008,13120,6.29
664b369af5b7b67b6665c31a,Eileen,2023,136,6.235
664b369af5b7b67b6665c31b,Finding Nemo,2003,18726,7.823
664b369af5b7b67b6665c31c,Cars 3,2017,5558,6.849
664b369af5b7b67b6665c31d,Less Than Zero,1987,273,6.352
664b369af5b7b67b6665c31e,Lift,2024,1025,6.542
664b369af5b7b67b6665c31f,Pirates of the Caribbean: At World's End,2007,13873,7.253
664b369af5b7b67b6665c320,Power Rangers,2017,4302,6.265
664b369af5b7b67b6665c321,"Paris, Texas",1984,1716,8.098
664b369af5b7b67b6665c322,Hotel Transylvania: Transformania,2022,2612,7.096
664b369af5b7b67b6665c323,Despicable Me,2010,14593,7.236
664b369af5b7b67b6665c324,River's Edge,1987,257,6.5
664b369af5b7b67b6665c325,The Lobster,2015,5959,7.047
664b369af5b7b67b6665c326,Titane,2021,1321,6.4
664b369af5b7b67b6665c327,Hard Target,1993,1093,6.365
664b369af5b7b67b6665c328,The Thundermans Return,2024,131,7.16
664b369af5b7b67b6665c329,Spider-Man,2002,18414,7.3
664b369af5b7b67b6665c32a,The Nice Guys,2016,7642,7.114
664b369af5b7b67b6665c32b,Pirates of the Caribbean: On Stranger Tides,2011,13592,6.548
664b369af5b7b67b6665c32c,The Black Phone,2022,4602,7.632
664b369af5b7b67b6665c32d,Megamind,2010,6626,7
664b369af5b7b67b6665c32e,The Hunger Games: Mockingjay - Part 1,2014,15408,6.809
664b369af5b7b67b6665c32f,Spirited Away,2001,15927,8.536
664b369af5b7b67b6665c330,Yesterday,2019,3762,6.705
664b369af5b7b67b6665c331,The Greatest Showman,2017,9142,7.897
664b369af5b7b67b6665c332,The Hunger Games: Mockingjay - Part 1,2014,15408,6.809
664b369af5b7b67b6665c333,Spirited Away,2001,15928,8.536
664b369af5b7b67b6665c334,Yesterday,2019,3762,6.705
664b369af5b7b67b6665c335,The Greatest Showman,2017,9142,7.897
664b369af5b7b67b6665c336,Molly's Game,2017,3575,7.1
664b369af5b7b67b6665c337,Taken 3,2014,5566,6.249
664b369af5b7b67b6665c338,Doctor Strange in the Multiverse of Madness,2022,8628,7.305
664b369af5b7b67b6665c339,Upgrade,2018,4158,7.492
664b369af5b7b67b6665c33a,The Lord of the Rings: The Two Towers,2002,21161,8.395
664b369af5b7b67b6665c33b,The Ten Commandments,1956,1538,7.761
664b369af5b7b67b6665c33c,"The Good, the Bad and the Ugly",1966,8265,8.469
664b369af5b7b67b6665c33d,Frozen II,2019,9445,7.261
664b369af5b7b67b6665c33e,Mean Girls,2024,376,6.12
664b369af5b7b67b6665c33f,Fall,2022,3613,7.201
664b369af5b7b67b6665c340,The Equalizer,2014,8719,7.272
664b369af5b7b67b6665c341,Ghost in the Shell,2017,7812,6.073
664b369af5b7b67b6665c342,Back to Black,2024,129,6.795
664b369af5b7b67b6665c343,Outbreak,1995,2154,6.541
664b369af5b7b67b6665c344,Child's Play,2019,1821,5.975
664b369af5b7b67b6665c345,Silent Running,1972,538,6.429
664b369af5b7b67b6665c346,"Miraculous: Ladybug & Cat Noir, The Movie",2023,808,7.702
664b369af5b7b67b6665c347,Ibiza,2018,1150,5.717
664b369af5b7b67b6665c348,Gran Turismo,2023,2371,7.852
664b369af5b7b67b6665c349,Excalibur,1981,955,6.952
664b369af5b7b67b6665c34a,Mulan,1998,9311,7.913
664b369af5b7b67b6665c34b,Cinderella,2015,6909,6.813
664b369af5b7b67b6665c34c,Fist Fight,2017,1203,6.065
664b369af5b7b67b6665c34d,The Wolf of Wall Street,2013,23252,8.035
664b369af5b7b67b6665c34e,Brave,2012,13034,7.017
664b369af5b7b67b6665c34f,The Dressmaker,2015,1576,6.988
664b369af5b7b67b6665c350,The Running Man,1987,2257,6.533
664b369af5b7b67b6665c351,The Running Man,1987,2257,6.533
664b369af5b7b67b6665c352,Mrs. Harris Goes to Paris,2022,322,7.148
664b369af5b7b67b6665c353,Richard Jewell,2019,2406,7.4
664b369af5b7b67b6665c354,The Hangover,2009,16387,7.321
664b369af5b7b67b6665c355,Extraction 2,2023,2244,7.5
664b369af5b7b67b6665c356,Snatch,2000,8713,7.81
664b369af5b7b67b6665c357,Straight Outta Compton,2015,3756,7.784
664b369af5b7b67b6665c358,Dodsworth,1936,121,7.1
664b369af5b7b67b6665c359,Kung Fu Panda 3,2016,5772,6.906
664b369af5b7b67b6665c35a,Howl's Moving Castle,2004,9447,8.409
664b369af5b7b67b6665c35b,Pirates of the Caribbean: Dead Man's Chest,2006,15433,7.357
664b369af5b7b67b6665c35c,Slender Man,2018,1931,4.305
664b369af5b7b67b6665c35d,Cars 2,2011,7484,6.1
664b369af5b7b67b6665c35e,The Emperor's New Groove,2000,6454,7.558
664b369af5b7b67b6665c35f,The Next 365 Days,2022,987,6.436
664b369af5b7b67b6665c360,Ice Age,2002,12820,7.36
664b369af5b7b67b6665c361,The Mummy,1999,8739,6.925
664b369af5b7b67b6665c362,Man Down,2015,247,6.063
664b369af5b7b67b6665c363,Carl's Date,2023,375,7.543
664b369af5b7b67b6665c364,Pet Sematary,1989,2060,6.618
664b369af5b7b67b6665c365,Lost in Translation,2003,7065,7.396
664b369af5b7b67b6665c366,Tom & Jerry,2021,2384,6.8
664b369af5b7b67b6665c367,Shang-Chi and the Legend of the Ten Rings,2021,9011,7.559
664b369af5b7b67b6665c368,Annabelle: Creation,2017,5436,6.596
664b369af5b7b67b6665c369,Arcadian,2024,125,6.352
664b369af5b7b67b6665c36a,The Conjuring: The Devil Made Me Do It,2021,5686,7.453
664b369af5b7b67b6665c36b,L.E.T.H.A.L. Ladies: Return to Savage Beach,1998,147,6.058
664b369af5b7b67b6665c36c,The Thin Red Line,1998,2870,7.445
664b369af5b7b67b6665c36d,Venom: Let There Be Carnage,2021,9666,6.801
664b369af5b7b67b6665c36e,Legend,1985,1156,6.212
664b369af5b7b67b6665c36f,Mom and Dad,2018,955,5.376
664b369af5b7b67b6665c370,Luca,2021,8075,7.832
664b369af5b7b67b6665c371,A Man Called Otto,2022,2356,7.762
664b369af5b7b67b6665c372,The 355,2022,944,6.073
664b369af5b7b67b6665c373,American History X,1998,11222,8.3
664b369af5b7b67b6665c374,The Great Dictator,1940,3223,8.325
664b369af5b7b67b6665c375,Fifty Shades Freed,2018,7796,6.703
664b369af5b7b67b6665c376,The Menu,2022,4431,7.185
664b369af5b7b67b6665c377,Top Gun,1986,8223,7.058
664b369af5b7b67b6665c378,The Exorcist: Believer,2023,906,6.007
664b369af5b7b67b6665c379,Garfield: A Tail of Two Kitties,2006,2091,5.569
664b369af5b7b67b6665c37a,Southland Tales,2007,517,5.144
664b369af5b7b67b6665c37b,Grown Ups 2,2013,4136,6.126
664b369af5b7b67b6665c37c,Ted 2,2015,7238,6.301
664b369af5b7b67b6665c37d,Indiana Jones and the Dial of Destiny,2023,3048,6.597
664b369af5b7b67b6665c37e,The Dark Knight,2008,31947,8.515
664b369af5b7b67b6665c37f,The Conjuring 2,2016,8107,7.293
664b369af5b7b67b6665c380,Thor: The Dark World,2013,16871,6.5
664b369af5b7b67b6665c381,Luck,2022,1617,7.786
664b369af5b7b67b6665c382,The Iron Claw,2023,546,7.635
664b369af5b7b67b6665c383,The Amazing Spider-Man 2,2014,12821,6.508
664b369af5b7b67b6665c384,Unbroken,2014,3984,7.4
664b369af5b7b67b6665c385,Unbroken,2014,3984,7.4
664b369af5b7b67b6665c386,Midway,2019,2367,7.139
664b369af5b7b67b6665c387,Upgraded,2024,650,7.324
664b369af5b7b67b6665c388,Dragon Ball: Mystical Adventure,1988,253,6.783
664b369af5b7b67b6665c389,Equilibrium,2002,4351,7.034
664b369af5b7b67b6665c38a,Casino Royale,2006,10371,7.556
664b369af5b7b67b6665c38b,Rambo: Last Blood,2019,3716,6.524
664b369af5b7b67b6665c38c,20th Century Girl,2022,628,8.184
664b369af5b7b67b6665c38d,10 Cloverfield Lane,2016,7650,6.987
664b369af5b7b67b6665c38e,Tag,2018,2989,6.708
664b369af5b7b67b6665c38f,The Week Of,2018,764,5.436
664b369af5b7b67b6665c390,Perfect Days,2023,775,7.858
664b369af5b7b67b6665c391,Jurassic World,2015,19943,6.688
664b369af5b7b67b6665c392,Blazing Saddles,1974,1780,7.256
664b369af5b7b67b6665c393,Watchmen,2009,8858,7.336
664b369af5b7b67b6665c394,Drive-Away Dolls,2024,192,5.57
664b369af5b7b67b6665c395,X-Men: Days of Future Past,2014,14876,7.526
664b369af5b7b67b6665c396,Bullet Train,2022,5645,7.474
664b369af5b7b67b6665c397,Kingsman: The Golden Circle,2017,9998,6.968
664b369af5b7b67b6665c398,Palm Springs,2020,2917,7.332
664b369af5b7b67b6665c399,Puppy Love,2023,149,7.097
664b369af5b7b67b6665c39a,The Lorax,2012,3393,6.5
664b369af5b7b67b6665c39b,The Little Mermaid,1989,7628,7.355
664b369af5b7b67b6665c39c,Below Her Mouth,2017,1136,6.801
664b369af5b7b67b6665c39d,Art of Love,2024,105,6.505
664b369af5b7b67b6665c39e,Teenage Mutant Ninja Turtles: Mutant Mayhem,2023,1164,7.252
664b369af5b7b67b6665c39f,The Bricklayer,2023,188,6.085
664b369af5b7b67b6665c3a0,Nimona,2023,949,7.9
664b369af5b7b67b6665c3a1,Now You See Me,2013,15154,7.343
664b369af5b7b67b6665c3a2,The Producers,1968,739,7.089
664b369af5b7b67b6665c3a3,Love Actually,2003,6457,7.116
664b369af5b7b67b6665c3a4,99 Homes,2015,721,6.766
664b369af5b7b67b6665c3a5,Wrong Turn 4: Bloody Beginnings,2011,1040,5.709
664b369af5b7b67b6665c3a6,The Sting,1973,2491,8.023
664b369af5b7b67b6665c3a7,Overlord,2018,2739,6.7
664b369af5b7b67b6665c3a8,Grown Ups,2010,5859,6.375
664b369af5b7b67b6665c3a9,Gone Girl,2014,18102,7.892
664b369af5b7b67b6665c3aa,When Evil Lurks,2023,677,7.429
664b369af5b7b67b6665c3ab,Minions: The Rise of Gru,2022,3369,7.341
664b369af5b7b67b6665c3ac,Fifty Shades Darker,2017,7448,6.491
664b369af5b7b67b6665c3ad,The Lego Batman Movie,2017,4825,7.218
664b369af5b7b67b6665c3ae,The Twilight Saga: Breaking Dawn - Part 1,2011,8528,6.2
664b369af5b7b67b6665c3af,John Wick,2014,18665,7.43
664b369af5b7b67b6665c3b0,Independence Day,1996,9269,6.88
664b369af5b7b67b6665c3b1,One Life,2023,378,7.746
664b369af5b7b67b6665c3b2,Maze Runner: The Scorch Trials,2015,10049,6.733
664b369af5b7b67b6665c3b3,Fast & Furious Presents: Hobbs & Shaw,2019,6943,6.862
664b369af5b7b67b6665c3b4,The Wizard of Oz,1939,5345,7.585
664b369af5b7b67b6665c3b5,Tootsie,1982,1670,7.22
664b369af5b7b67b6665c3b6,Chi-Raq,2015,196,5.773
664b369af5b7b67b6665c3b7,Rampage,2018,6825,6.461
664b369af5b7b67b6665c3b8,xXx: Return of Xander Cage,2017,8706,6.131
664b369af5b7b67b6665c3b9,Ricky Stanicky,2024,409,6.54
664b369af5b7b67b6665c3ba,Vacation,2015,3601,6.307
664b369af5b7b67b6665c3bb,Fury,2014,11542,7.526
664b369af5b7b67b6665c3bc,Cinderella,1950,6487,7
664b369af5b7b67b6665c3bd,Mavka: The Forest Song,2023,660,7.241
664b369af5b7b67b6665c3be,The Great Wall,2016,4960,6.017
664b369af5b7b67b6665c3bf,The Pope's Exorcist,2023,2501,7.011
664b369af5b7b67b6665c3c0,12 Angry Men,1957,8261,8.541
664b369af5b7b67b6665c3c1,Exploits of a Young Don Juan,1986,192,5.7
664b369af5b7b67b6665c3c2,Chicken Run: Dawn of the Nugget,2023,652,7.048
664b369af5b7b67b6665c3c3,Despicable Me 3,2017,6849,6.5
664b369af5b7b67b6665c3c4,Caddyshack,1980,1106,6.636
664b369af5b7b67b6665c3c5,Y Tu Mamá También,2001,1432,7.413
664b369af5b7b67b6665c3c6,The Martian,2015,19219,7.685
664b369af5b7b67b6665c3c7,Escape from New York,1981,2979,7.072
664b369af5b7b67b6665c3c8,Shazam! Fury of the Gods,2023,2883,6.562
664b369af5b7b67b6665c3c9,After We Collided,2020,5198,7.19
664b369af5b7b67b6665c3ca,Bad Boys for Life,2020,7787,7.128
664b369af5b7b67b6665c3cb,The Firm,1993,1910,6.736
664b369af5b7b67b6665c3cc,Dogman,2023,818,7.86
664b369af5b7b67b6665c3cd,Mission: Impossible - Rogue Nation,2015,8536,7.2
664b369af5b7b67b6665c3ce,Ant-Man and the Wasp: Quantumania,2023,4677,6.35
664b369af5b7b67b6665c3cf,Thanksgiving,2023,900,6.594
664b369af5b7b67b6665c3d0,Aliens,1986,9232,7.939
664b369af5b7b67b6665c3d1,Dead for a Dollar,2022,230,5.861
664b369af5b7b67b6665c3d2,Sound of Freedom,2023,2167,8.03
664b369af5b7b67b6665c3d3,Taken,2008,10844,7.391
664b369af5b7b67b6665c3d4,Tarzan,1999,6515,7.4
664b369af5b7b67b6665c3d5,The Princess and the Frog,2009,5342,7.206
664b369af5b7b67b6665c3d6,Io Capitano,2023,506,7.791
664b369af5b7b67b6665c3d7,Shrek Forever After,2010,7065,6.369
664b369af5b7b67b6665c3d8,Demon Slayer -Kimetsu no Yaiba- The Movie: Mugen Train,2020,3697,8.229
664b369af5b7b67b6665c3d9,WALL·E,2008,18217,8.088
664b369af5b7b67b6665c3da,Alienoid: Return to the Future,2024,165,6.7
664b369af5b7b67b6665c3db,Alienoid: Return to the Future,2024,165,6.7
664b369af5b7b67b6665c3dc,Star Wars: The Force Awakens,2015,18924,7.282
664b369af5b7b67b6665c3dd,Penguins of Madagascar,2014,4003,6.529
664b369af5b7b67b6665c3de,Demon Slayer: Kimetsu no Yaiba Sibling's Bond,2019,192,7.9
664b369af5b7b67b6665c3df,House,1986,524,6.115
664b369af5b7b67b6665c3e0,Dream Scenario,2023,615,6.714
664b369af5b7b67b6665c3e1,Scream,2022,3080,6.672
664b369af5b7b67b6665c3e2,World War Z,2013,14926,6.8
664b369af5b7b67b6665c3e3,Carrie,1976,3654,7.314
664b369af5b7b67b6665c3e4,Fantastic Beasts: The Secrets of Dumbledore,2022,4232,6.668
664b369af5b7b67b6665c3e5,Batman,1989,7537,7.232
664b369af5b7b67b6665c3e6,Christine,2016,348,6.8
664b369af5b7b67b6665c3e7,Hercules,1997,7107,7.504
664b369af5b7b67b6665c3e8,Jurassic World: Fallen Kingdom,2018,11458,6.549
664b369af5b7b67b6665c3e9,The Shape of Water,2017,11846,7.2
664b369af5b7b67b6665c3ea,John Wick: Chapter 2,2017,12628,7.327
664b369af5b7b67b6665c3eb,A Quiet Place Part II,2021,6079,7.494
664b369af5b7b67b6665c3ec,Smile,2022,2768,6.666
664b369af5b7b67b6665c3ed,You've Got Mail,1998,3142,6.681
664b369af5b7b67b6665c3ee,Retribution,2023,1042,6.724
664b369af5b7b67b6665c3ef,The Lion King II: Simba's Pride,1998,4272,6.945
664b369af5b7b67b6665c3f0,Kung Fu Panda 2,2011,6866,7.016
664b369af5b7b67b6665c3f1,Scream VI,2023,2361,7.062
664b369af5b7b67b6665c3f2,Glass Onion: A Knives Out Mystery,2022,5143,7.047
664b369af5b7b67b6665c3f3,Knight and Day,2010,4306,6.2
664b369af5b7b67b6665c3f4,Alice in Wonderland,2010,13567,6.635
664b369af5b7b67b6665c3f5,"Ruby Gillman, Teenage Kraken",2023,903,7.295
664b369af5b7b67b6665c3f6,Parasite,2019,17546,8.509
664b369af5b7b67b6665c3f7,Freddy vs. Jason,2003,2441,6.051
664b369af5b7b67b6665c3f8,The Fate of the Furious,2017,10027,6.88
664b369af5b7b67b6665c3f9,Madagascar,2005,10523,6.9
664b369af5b7b67b6665c3fa,After Everything,2023,763,6.946
664b369af5b7b67b6665c3fb,Rambo,2008,3748,6.674
664b369af5b7b67b6665c3fc,How to Train Your Dragon 2,2014,9277,7.673
664b369af5b7b67b6665c3fd,Schindler's List,1993,15390,8.568
664b369af5b7b67b6665c3fe,Despicable Me 2,2013,10890,6.923
664b369af5b7b67b6665c3ff,Boyka: Undisputed IV,2016,1264,7.144
664b369af5b7b67b6665c400,Loving,2016,888,6.7
664b369af5b7b67b6665c401,Long Shot,2019,2572,6.733
664b369af5b7b67b6665c402,Hotel Transylvania 3: Summer Vacation,2018,4238,6.873
664b369af5b7b67b6665c403,Cloverfield,2008,6819,6.683
664b369af5b7b67b6665c404,Central Intelligence,2016,5721,6.413
664b369af5b7b67b6665c405,A Wrinkle in Time,2018,1756,5.083
664b369af5b7b67b6665c406,Saving Private Ryan,1998,15306,8.214
664b369af5b7b67b6665c407,Beauty and the Beast,1991,9634,7.735
664b369af5b7b67b6665c408,San Andreas,2015,8311,6.236
664b369af5b7b67b6665c409,Cruella,2021,8986,8.025
664b369af5b7b67b6665c40a,The Ritual,2017,2836,6.238
664b369af5b7b67b6665c40b,Mean Girls,2004,8432,7.208
664b369af5b7b67b6665c40c,Hercules,2014,3949,5.765
664b369af5b7b67b6665c40d,Beauty and the Beast,2017,15182,6.969
664b369af5b7b67b6665c40e,Zack Snyder's Justice League,2021,9690,8.16
664b369af5b7b67b6665c40f,Dirty Dancing,1987,5915,7.343
664b369af5b7b67b6665c410,A Beautiful Mind,2001,9906,7.856
664b369af5b7b67b6665c411,Batman v Superman: Dawn of Justice,2016,17582,5.966
664b369af5b7b67b6665c412,Suzume,2022,1113,7.993
664b369af5b7b67b6665c413,Interview with the Vampire,1994,5619,7.387
664b369af5b7b67b6665c414,Soul,2020,10071,8.132
664b369af5b7b67b6665c415,Raya and the Last Dragon,2021,6563,7.862
664b369af5b7b67b6665c416,Cult of Chucky,2017,1219,5.798
664b369af5b7b67b6665c417,The Goonies,1985,5501,7.517
664b369af5b7b67b6665c418,Dead Silence,2007,2145,6.422
664b369af5b7b67b6665c419,Annie Hall,1977,3762,7.751
664b369af5b7b67b6665c41a,Society of the Snow,2023,2553,8.066
664b369af5b7b67b6665c41b,Society of the Snow,2023,2553,8.066
664b369af5b7b67b6665c41c,Tropic Thunder,2008,5910,6.665
664b369af5b7b67b6665c41d,Snow White and the Seven Dwarfs,1937,7137,7.122
664b369af5b7b67b6665c41e,Megaboa,2021,456,6.4
664b369af5b7b67b6665c41f,Star Trek,2009,9622,7.432
664b369af5b7b67b6665c420,Star Trek: Generations,1994,1267,6.51
664b369af5b7b67b6665c421,John Wick: Chapter 3 - Parabellum,2019,10247,7.442
664b369af5b7b67b6665c422,The Hobbit: An Unexpected Journey,2012,17921,7.4
664b369af5b7b67b6665c423,The Hitman's Bodyguard,2017,5976,6.893
664b369af5b7b67b6665c424,Jujutsu Kaisen 0,2021,1281,8.198
664b369af5b7b67b6665c425,Sonic the Hedgehog,2020,9251,7.328
664b369af5b7b67b6665c426,Idiocracy,2006,2783,6.33
664b369af5b7b67b6665c427,Your Name.,2016,10970,8.5
